ID,Age,Gender,Block,Drawing,Reaction_time,Response,Correct_response,Correctness,Round,Type,Participant,Period,Period_ordered,PeriodL,PeriodQ,TargetSite
26,23,male,1,Medium_4_a,2.43100914955,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,1,Medium_2_b,3.21295995712,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,1,Medium_2_b,1.86623797417,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,1,Old_3_b,2.87705593109,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,1,Medium_3_b,2.5457760334,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,1,Old_4_a,1.73530602455,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,1,Medium_1_a,2.643460989,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,1,Recent_3_b,4.4535279274,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,1,Recent_1_b,1.80466909409,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Recent_1_a,1.86236195564,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Recent_2_a,1.50025515556,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Recent_2_a,1.77766404152,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Medium_3_b,4.01378617287,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,1,Recent_1_b,2.5788880825,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Old_1_a,1.31500492096,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Recent_4_a,1.72946376801,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,1,Old_2_b,2.67895588875,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Old_2_b,2.58419704437,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Recent_3_a,1.99292092323,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,1,Recent_4_a,1.59553909302,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,1,Medium_4_a,1.13912205696,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,1,Recent_3_a,2.23892912865,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,1,Old_1_a,2.29366793633,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Medium_3_a,1.90390496254,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,1,Old_3_b,1.89208884239,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,1,Old_1_b,6.01146507263,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Old_2_a,2.21266903877,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Old_4_a,2.39718608856,left,right,0,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,1,Recent_2_b,1.32790317535,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Recent_2_b,2.02809109688,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Recent_1_a,2.53079800606,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,1,Old_2_a,2.46540789604,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,1,Medium_2_a,1.89366111755,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,1,Medium_3_a,1.13359904289,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,1,Medium_1_b,5.91258792877,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,1,Medium_1_a,1.74882802963,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,1,Recent_4_b,2.05955991745,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Medium_3_b,1.2164730072,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Old_4_a,2.9138229847,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Medium_1_a,1.8162899971,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Recent_4_b,3.47894501686,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Old_4_a,2.47674708366,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Old_2_b,2.86527309418,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Old_3_a,3.13071079254,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Medium_4_b,2.0614628315,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Recent_2_b,1.74798717499,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Recent_3_a,3.50030698776,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Medium_4_a,3.59311199188,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Medium_1_b,1.89618010521,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Medium_2_b,3.26367197037,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Old_1_a,1.81150298119,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Old_1_b,3.39464597702,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Old_1_a,2.01336193085,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Recent_4_a,1.81547703743,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Old_4_b,4.19235706329,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Recent_3_b,1.66948618889,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Medium_2_a,2.1536980629,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Medium_2_a,2.13212594986,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Recent_1_b,1.56120500565,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Old_3_b,2.00011482239,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Medium_2_b,3.17890486717,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Recent_1_a,2.46358103752,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Medium_4_b,1.3490170002,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Recent_3_b,0.924117040634,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Old_2_a,1.08015394211,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Recent_2_b,2.08249306679,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Recent_1_a,2.04541783333,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Medium_1_a,2.89761304855,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Old_4_b,3.50630803108,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Recent_2_a,2.40531802177,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Recent_3_a,1.42558302879,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Recent_4_a,1.85904102325,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Old_2_a,2.43241901398,right,left,0,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Recent_4_b,0.0669419765472,left,right,0,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,2,Recent_1_b,1.89576616287,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Old_3_b,4.88461513519,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Medium_3_a,2.49032101631,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Old_1_b,1.89512701035,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Recent_2_a,1.99902501106,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,2,Medium_3_a,4.52782702446,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Old_3_a,3.7502509594,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,2,Medium_1_b,4.80592212677,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,2,Medium_4_a,2.45035510063,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,2,Old_2_b,2.77593197823,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,2,Medium_3_b,2.29029288292,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Medium_1_a,2.68805599213,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Recent_3_b,0.97758398056,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Medium_1_b,1.24447808266,right,left,0,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Medium_4_b,-0.0203248023987,left,left,0,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Medium_3_a,4.34768018723,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Medium_4_a,3.46040291786,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Medium_3_a,2.55925393105,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Recent_3_a,1.21502900124,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Medium_2_a,1.39462490082,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Old_1_b,1.59868092537,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Old_1_a,1.41040887833,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Medium_1_a,0.986794948578,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Medium_3_b,5.83003482819,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Old_1_b,5.36519904137,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Recent_4_a,1.47324504852,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Recent_3_a,1.37792682648,right,left,0,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Recent_4_a,-0.164382171631,left,right,0,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Old_4_b,1.06184711456,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Recent_4_b,1.42645902634,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Recent_2_b,3.27792191505,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Old_4_b,4.32940878868,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Recent_2_b,1.53370294571,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Old_4_a,1.91249995232,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Recent_1_b,1.16810388565,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Recent_3_b,3.31168704033,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Recent_1_b,2.10893611908,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Old_2_b,2.33462090492,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Old_4_a,1.57829995155,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Old_2_a,3.16093287468,left,right,0,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Recent_1_a,1.32760810852,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Recent_1_a,1.53002204895,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Old_3_a,1.19743013382,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Old_3_a,1.78077492714,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Old_2_a,3.09637513161,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Recent_2_a,3.9964099884,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Old_3_b,3.03073701859,left,left,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Medium_4_b,1.69786701202,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Medium_2_a,1.3956788063,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Old_1_a,1.84812283516,left,left,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Medium_3_b,2.17769379616,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Recent_4_b,1.65179109573,left,left,1,2,Stimuli,26,Recent,Recent,3,9,Blombos
26,23,male,3,Medium_1_b,2.66638879776,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Recent_2_a,2.54240698814,right,right,1,2,Stimuli,26,Recent,Recent,3,9,Diepkloof
26,23,male,3,Medium_2_b,1.96600599289,left,left,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
26,23,male,3,Old_2_b,2.39149899483,right,right,1,2,Stimuli,26,Old,Old,1,1,Diepkloof
26,23,male,3,Medium_4_a,1.76458806992,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Blombos
26,23,male,3,Old_3_b,4.12773299217,right,right,1,2,Stimuli,26,Old,Old,1,1,Blombos
26,23,male,3,Medium_2_b,1.79637584686,right,right,1,2,Stimuli,26,Medium,Medium,2,4,Diepkloof
27,22,male,1,Old_2_a,1.97649703026,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Recent_2_a,4.3760679245,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Old_2_b,3.33295683861,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Old_4_a,1.9105079174,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Old_4_b,3.91568193436,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Medium_1_a,2.02916612625,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Recent_3_a,2.69915399551,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Old_2_b,2.49212884903,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Medium_2_a,1.24765987396,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Old_4_b,2.36142916679,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Medium_1_a,2.81264200211,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Recent_4_a,1.44714698792,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Recent_4_b,2.32785005569,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Old_1_a,2.66350603104,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Medium_1_b,4.99712004662,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Recent_1_b,2.559856987,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Recent_3_a,2.98372297287,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Recent_2_a,1.42421398163,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Old_1_b,3.86430587769,right,left,0,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Recent_1_b,5.06472315788,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Medium_1_b,2.26316509247,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Recent_2_b,2.22915101051,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Old_1_b,1.82615790367,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Old_2_a,3.09557909966,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Recent_3_b,2.37963004112,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Medium_4_b,2.29819693565,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Medium_2_b,2.89757595062,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Medium_2_b,2.02848715782,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Old_3_b,5.48094911575,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Recent_1_a,2.38241991997,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Medium_3_b,2.0137881279,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Medium_2_a,1.36690011024,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,1,Medium_4_a,2.22605381012,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Recent_1_a,2.59467511177,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Medium_4_a,3.57073302269,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Old_1_a,1.3054420948,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,1,Medium_3_a,4.43059902191,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Old_3_a,2.7674369812,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Recent_4_b,2.80966010094,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Recent_2_b,3.4828019619,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,1,Recent_3_b,2.58251905441,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Old_3_b,4.81737093925,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Old_3_a,5.55936489105,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Medium_3_a,4.43136892319,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Recent_4_a,1.87356705666,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,1,Medium_3_b,2.61739807129,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,1,Old_4_a,2.46125407219,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,1,Medium_4_b,1.88244409561,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Medium_3_b,7.82054519653,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Old_1_b,6.21698999405,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Recent_3_a,2.76255116463,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Medium_1_b,4.37815299034,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Recent_4_b,2.64721298218,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Old_2_b,3.18282690048,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Medium_4_b,2.87577996254,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Recent_3_b,2.801293993,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Medium_1_a,2.02892813683,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Recent_2_a,3.64472613335,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Medium_2_b,3.97895412445,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Old_1_a,1.76168899536,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Medium_1_a,2.127973032,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Recent_1_a,1.64909901619,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Recent_4_a,1.73225297928,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Recent_4_a,1.19454789162,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Old_4_b,12.5336987972,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Old_3_b,4.10829310417,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Recent_3_b,1.81298694611,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Recent_1_b,2.31353793144,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Medium_2_a,4.06535587311,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Recent_2_b,2.54669003487,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Old_4_b,4.74548492432,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Old_2_a,2.04148101807,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Old_2_a,2.64688901901,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Old_4_a,2.46715612411,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Medium_2_b,1.24923791885,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Medium_3_b,3.84118089676,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Medium_3_a,2.56318101883,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Recent_2_b,1.81364006996,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Medium_2_a,2.92197589874,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Old_1_b,2.77258019447,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Medium_4_a,2.55982904434,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Old_1_a,3.43242111206,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Medium_3_a,1.7740629673,left,left,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Recent_1_a,1.93196897507,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Old_2_b,4.58353710175,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,2,Recent_3_a,2.86001987457,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Medium_1_b,2.59790186882,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,2,Medium_4_b,1.80788908005,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,2,Old_3_a,3.33081698418,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Old_4_a,2.64168815613,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Recent_1_b,2.8529001236,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Recent_2_a,2.14148106575,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,2,Old_3_a,2.66446795464,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Recent_4_b,3.72947211266,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,2,Old_3_b,2.79960985184,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,2,Medium_4_a,2.32663617134,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,3,Old_4_a,3.00517497063,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,3,Medium_1_a,3.61255288124,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,3,Medium_4_a,2.39600701332,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,3,Old_2_a,2.94518704414,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,3,Old_4_a,2.01316800117,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,3,Old_2_b,2.43045911789,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,3,Medium_3_a,1.38103218079,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Blombos
27,22,male,3,Old_4_b,1.89737210274,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,3,Old_1_b,2.42990794182,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,3,Recent_1_b,2.23163309097,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,3,Recent_3_a,1.54276490211,right,right,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,3,Recent_1_a,3.69799304008,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,3,Recent_1_a,2.51380391121,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Diepkloof
27,22,male,3,Old_3_a,1.59518904686,right,right,1,2,Stimuli,27,Old,Old,1,1,Blombos
27,22,male,3,Old_2_a,2.06179699898,right,right,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,3,Old_1_a,2.23384799957,left,left,1,2,Stimuli,27,Old,Old,1,1,Diepkloof
27,22,male,3,Medium_1_b,1.43116698265,right,right,1,2,Stimuli,27,Medium,Medium,2,4,Diepkloof
27,22,male,3,Recent_3_a,2.32561120987,left,left,1,2,Stimuli,27,Recent,Recent,3,9,Blombos
27,22,male,3,Old_3_b,4.11129999161,left,left,1,2,Stimuli,27,Old,Old,1,1,Blombos
